symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,volume,open interest,unadjusted
SPX,CBOE,03/30/17,2368.06,SPX   170421P01890000,04/21/17,1890,P,E,0.6,0,0,1520,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01895000,04/21/17,1895,C,E,475.2,470.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01895000,04/21/17,1895,P,E,0.6,0,0,881,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01900000,04/21/17,1900,C,E,470.2,465.9,0,56,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01900000,04/21/17,1900,P,E,0.6,0.15,448,23425,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01905000,04/21/17,1905,C,E,465.2,460.8,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01905000,04/21/17,1905,P,E,0.6,0.1,0,3091,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01910000,04/21/17,1910,C,E,460.2,455.8,0,1,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01910000,04/21/17,1910,P,E,0.6,0.1,0,1086,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01915000,04/21/17,1915,C,E,455.2,450.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01915000,04/21/17,1915,P,E,0.6,0,0,836,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01920000,04/21/17,1920,C,E,450.4,445.9,0,7,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01920000,04/21/17,1920,P,E,0.6,0,0,654,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01925000,04/21/17,1925,C,E,445.3,440.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01925000,04/21/17,1925,P,E,0.6,0.15,200,7879,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01930000,04/21/17,1930,C,E,440.3,435.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01930000,04/21/17,1930,P,E,0.6,0.05,0,1527,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01935000,04/21/17,1935,C,E,435.3,430.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01935000,04/21/17,1935,P,E,0.65,0.05,0,5447,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01940000,04/21/17,1940,C,E,430.2,425.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01940000,04/21/17,1940,P,E,0.65,0,1000,483,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01945000,04/21/17,1945,C,E,425.3,421,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01945000,04/21/17,1945,P,E,0.65,0,0,448,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01950000,04/21/17,1950,C,E,420.3,416,0,1,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01950000,04/21/17,1950,P,E,0.3,0.25,1774,21321,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01955000,04/21/17,1955,C,E,415.3,410.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01955000,04/21/17,1955,P,E,0.65,0,0,889,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01960000,04/21/17,1960,C,E,410.3,406,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01960000,04/21/17,1960,P,E,0.65,0,0,1167,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01965000,04/21/17,1965,C,E,405.5,401,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01965000,04/21/17,1965,P,E,0.65,0,0,557,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01970000,04/21/17,1970,C,E,400.4,396,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01970000,04/21/17,1970,P,E,0.7,0,0,644,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01975000,04/21/17,1975,C,E,395.4,391,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01975000,04/21/17,1975,P,E,0.7,0.05,5,3306,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01980000,04/21/17,1980,C,E,390.3,386,0,28,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01980000,04/21/17,1980,P,E,0.7,0,0,559,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01985000,04/21/17,1985,C,E,385.4,381.1,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01985000,04/21/17,1985,P,E,0.7,0,0,472,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01990000,04/21/17,1990,C,E,380.4,376,0,20,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01990000,04/21/17,1990,P,E,0.7,0,3400,1402,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C01995000,04/21/17,1995,C,E,375.4,371.1,0,6,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P01995000,04/21/17,1995,P,E,0.75,0,0,1023,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02000000,04/21/17,2000,C,E,370.4,366.1,0,6923,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02000000,04/21/17,2000,P,E,0.75,0.35,216,41131,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02005000,04/21/17,2005,C,E,365.6,361.1,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02005000,04/21/17,2005,P,E,0.75,0,0,515,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02010000,04/21/17,2010,C,E,360.4,356.1,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02010000,04/21/17,2010,P,E,0.75,0.1,83,6456,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02015000,04/21/17,2015,C,E,355.5,351.2,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02015000,04/21/17,2015,P,E,0.8,0.25,0,592,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02020000,04/21/17,2020,C,E,350.7,346.1,0,7,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02020000,04/21/17,2020,P,E,0.8,0,0,498,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02025000,04/21/17,2025,C,E,345.5,341.2,0,23,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02025000,04/21/17,2025,P,E,0.8,0,0,10934,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02030000,04/21/17,2030,C,E,340.7,336.2,0,2,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02030000,04/21/17,2030,P,E,0.8,0.25,4,1436,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02035000,04/21/17,2035,C,E,335.5,331.2,0,4,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02035000,04/21/17,2035,P,E,0.85,0.25,1,439,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02040000,04/21/17,2040,C,E,330.6,326.3,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02040000,04/21/17,2040,P,E,0.85,0,2,790,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02045000,04/21/17,2045,C,E,325.8,321.3,0,6,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02045000,04/21/17,2045,P,E,0.85,0,1,1011,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02050000,04/21/17,2050,C,E,320.6,316.3,0,33,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02050000,04/21/17,2050,P,E,0.85,0.35,240,35663,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02055000,04/21/17,2055,C,E,315.6,311.3,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02055000,04/21/17,2055,P,E,0.9,0.2,1,1466,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02060000,04/21/17,2060,C,E,310.6,306.3,0,38,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02060000,04/21/17,2060,P,E,0.95,0.2,1,5541,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02065000,04/21/17,2065,C,E,305.6,301.3,0,3,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02065000,04/21/17,2065,P,E,0.95,0.2,6,814,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02070000,04/21/17,2070,C,E,300.7,296.4,0,6,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02070000,04/21/17,2070,P,E,0.95,0.15,7,2840,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02075000,04/21/17,2075,C,E,295.7,291.4,0,143,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02075000,04/21/17,2075,P,E,0.7,0.4,27,16128,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02080000,04/21/17,2080,C,E,290.7,286.4,0,16,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02080000,04/21/17,2080,P,E,1,0.15,0,1687,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02085000,04/21/17,2085,C,E,285.7,281.5,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02085000,04/21/17,2085,P,E,1.05,0.2,84,1444,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02090000,04/21/17,2090,C,E,280.9,276.6,0,9,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02090000,04/21/17,2090,P,E,1.05,0.2,1769,2062,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02095000,04/21/17,2095,C,E,275.8,271.5,0,5,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02095000,04/21/17,2095,P,E,1.1,0.5,3,1064,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02100000,04/21/17,2100,C,E,270.8,266.5,0,1026,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02100000,04/21/17,2100,P,E,0.85,0.3,9252,49359,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02105000,04/21/17,2105,C,E,265.9,261.6,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02105000,04/21/17,2105,P,E,1.1,0.35,21,961,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02110000,04/21/17,2110,C,E,260.9,256.6,0,23,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02110000,04/21/17,2110,P,E,1.15,0.35,0,1738,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02115000,04/21/17,2115,C,E,255.9,251.6,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02115000,04/21/17,2115,P,E,1.2,0.35,0,852,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02120000,04/21/17,2120,C,E,251,246.7,0,98,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02120000,04/21/17,2120,P,E,1.25,0.4,624,7785,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02125000,04/21/17,2125,C,E,246,241.7,2,105,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02125000,04/21/17,2125,P,E,1.25,0.6,515,21189,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02130000,04/21/17,2130,C,E,241,236.8,0,74,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02130000,04/21/17,2130,P,E,1.25,0.45,169,3640,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02135000,04/21/17,2135,C,E,236.3,231.8,0,5,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02135000,04/21/17,2135,P,E,1.3,0.5,0,1090,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02140000,04/21/17,2140,C,E,231.1,226.8,0,57,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02140000,04/21/17,2140,P,E,1.35,0.5,9,3516,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02145000,04/21/17,2145,C,E,226.4,221.9,0,9,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02145000,04/21/17,2145,P,E,1.4,0.55,6,3219,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02150000,04/21/17,2150,C,E,221.2,216.9,0,205,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02150000,04/21/17,2150,P,E,1.1,0.85,570,47081,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02155000,04/21/17,2155,C,E,216.2,212,0,87,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02155000,04/21/17,2155,P,E,1.45,0.65,1,1021,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02160000,04/21/17,2160,C,E,211.3,207,0,193,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02160000,04/21/17,2160,P,E,1.5,0.65,10,2112,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02165000,04/21/17,2165,C,E,206.3,202.1,0,11,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02165000,04/21/17,2165,P,E,1.55,0.7,5,873,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02170000,04/21/17,2170,C,E,201.4,197.2,0,175,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02170000,04/21/17,2170,P,E,1.6,0.75,13,2749,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02175000,04/21/17,2175,C,E,196.4,192.2,0,95,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02175000,04/21/17,2175,P,E,1.3,1.15,470,34242,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02180000,04/21/17,2180,C,E,191.5,187.3,0,72,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02180000,04/21/17,2180,P,E,1.7,0.85,175,9335,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02185000,04/21/17,2185,C,E,186.5,182.3,0,11,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02185000,04/21/17,2185,P,E,1.75,0.9,741,2178,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02190000,04/21/17,2190,C,E,181.6,177.3,1,28,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02190000,04/21/17,2190,P,E,1.8,0.95,2757,18557,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02195000,04/21/17,2195,C,E,176.6,172.4,0,10,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02195000,04/21/17,2195,P,E,1.8,1,80,2883,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02200000,04/21/17,2200,C,E,171.7,167.4,2,213,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02200000,04/21/17,2200,P,E,1.6,1.35,4890,76505,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02205000,04/21/17,2205,C,E,166.7,162.5,0,123,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02205000,04/21/17,2205,P,E,1.95,1.1,771,2064,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02210000,04/21/17,2210,C,E,161.8,157.6,0,42,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02210000,04/21/17,2210,P,E,2,1.15,1175,19423,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02215000,04/21/17,2215,C,E,156.9,152.6,0,22,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02215000,04/21/17,2215,P,E,2.05,1.45,834,2310,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02220000,04/21/17,2220,C,E,151.9,147.7,0,1730,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02220000,04/21/17,2220,P,E,2.1,1.3,533,9695,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02225000,04/21/17,2225,C,E,147,142.8,3,4640,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02225000,04/21/17,2225,P,E,2.2,1.7,3642,32760,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02230000,04/21/17,2230,C,E,142.1,137.9,0,152,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02230000,04/21/17,2230,P,E,2.25,1.45,869,9890,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02235000,04/21/17,2235,C,E,137.2,133,1,37,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02235000,04/21/17,2235,P,E,2.4,1.6,11,2869,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02240000,04/21/17,2240,C,E,132.3,128.1,1,572,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02240000,04/21/17,2240,P,E,2.5,1.9,795,5902,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02245000,04/21/17,2245,C,E,127.6,123.2,0,5,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02245000,04/21/17,2245,P,E,2.4,1.8,126,6917,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02250000,04/21/17,2250,C,E,122.5,118.4,33,10177,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02250000,04/21/17,2250,P,E,2.75,1.9,4686,53732,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02255000,04/21/17,2255,C,E,117.6,113.5,11,35,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02255000,04/21/17,2255,P,E,2.8,2,67,7794,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02260000,04/21/17,2260,C,E,112.7,108.6,0,2687,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02260000,04/21/17,2260,P,E,3,2.15,132,15797,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02265000,04/21/17,2265,C,E,107.9,103.8,0,20,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02265000,04/21/17,2265,P,E,3.2,2.3,1155,2535,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02270000,04/21/17,2270,C,E,103.1,99.1,32,2403,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02270000,04/21/17,2270,P,E,3.4,2.6,166,9377,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02275000,04/21/17,2275,C,E,98.3,94.3,2,8144,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02275000,04/21/17,2275,P,E,3.4,2.6,8122,47654,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02280000,04/21/17,2280,C,E,93.4,89.4,13,1705,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02280000,04/21/17,2280,P,E,3.9,2.85,126,5672,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02285000,04/21/17,2285,C,E,88.8,84.8,5,86,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02285000,04/21/17,2285,P,E,4.2,3.1,120,7454,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02290000,04/21/17,2290,C,E,84.1,80.2,2,2666,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02290000,04/21/17,2290,P,E,4.2,3.3,218,8676,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02295000,04/21/17,2295,C,E,79.3,75.4,1,337,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02295000,04/21/17,2295,P,E,4.8,3.6,508,7971,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02300000,04/21/17,2300,C,E,74.9,70.9,39,23502,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02300000,04/21/17,2300,P,E,4.8,4.3,3431,66847,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02305000,04/21/17,2305,C,E,70,66.3,11,3228,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02305000,04/21/17,2305,P,E,5.7,4.4,106,2354,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02310000,04/21/17,2310,C,E,65.4,62,0,6813,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02310000,04/21/17,2310,P,E,5.9,4.9,1165,14561,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02315000,04/21/17,2315,C,E,60.9,57.6,3,346,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02315000,04/21/17,2315,P,E,6.7,5.4,177,8955,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02320000,04/21/17,2320,C,E,56.8,53.2,13,2652,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02320000,04/21/17,2320,P,E,7.4,6,426,14596,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02325000,04/21/17,2325,C,E,52.1,49,12,14702,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02325000,04/21/17,2325,P,E,8.1,6.7,11591,41515,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02330000,04/21/17,2330,C,E,47.8,44.8,32,2313,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02330000,04/21/17,2330,P,E,8.8,7.6,418,7869,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02335000,04/21/17,2335,C,E,43.9,40.7,5,349,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02335000,04/21/17,2335,P,E,9.7,8.5,2941,1978,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02340000,04/21/17,2340,C,E,39.5,36.7,68,7286,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02340000,04/21/17,2340,P,E,10.7,9.1,1212,18686,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02345000,04/21/17,2345,C,E,35.5,33,12,4022,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02345000,04/21/17,2345,P,E,11.9,10.3,360,3055,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02350000,04/21/17,2350,C,E,31,29.2,6599,47502,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02350000,04/21/17,2350,P,E,13.3,11.6,15907,53387,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02355000,04/21/17,2355,C,E,28.2,25.9,9,1925,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02355000,04/21/17,2355,P,E,14.8,13,46,3548,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02360000,04/21/17,2360,C,E,24.8,22.7,79,11290,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02360000,04/21/17,2360,P,E,16.4,14.8,2892,6839,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02365000,04/21/17,2365,C,E,21.5,19.6,2608,5190,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02365000,04/21/17,2365,P,E,18.2,16.3,3264,4344,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02370000,04/21/17,2370,C,E,18.5,16.7,259,10074,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02370000,04/21/17,2370,P,E,20.3,18.4,126,9533,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02375000,04/21/17,2375,C,E,15.5,14.1,2731,80831,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02375000,04/21/17,2375,P,E,22.7,21,237,68242,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02380000,04/21/17,2380,C,E,13.4,11.7,855,17635,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02380000,04/21/17,2380,P,E,25.3,23.2,7,6546,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02385000,04/21/17,2385,C,E,11.2,9.6,1022,11697,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02385000,04/21/17,2385,P,E,28.5,26,752,3667,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02390000,04/21/17,2390,C,E,9.1,7.7,1222,8946,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02390000,04/21/17,2390,P,E,31.6,29,21,2785,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02395000,04/21/17,2395,C,E,7.6,6.1,51,7728,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02395000,04/21/17,2395,P,E,35.2,32.1,29,646,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02400000,04/21/17,2400,C,E,6,4.9,3940,50670,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02400000,04/21/17,2400,P,E,38.8,35.4,50,5353,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02405000,04/21/17,2405,C,E,4.8,3.7,667,6432,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02405000,04/21/17,2405,P,E,42.8,39.6,1,181,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02410000,04/21/17,2410,C,E,4,3.1,381,22204,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02410000,04/21/17,2410,P,E,46.9,43.2,28,720,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02415000,04/21/17,2415,C,E,3.3,2.15,144,6642,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02415000,04/21/17,2415,P,E,51.3,47.4,12,63,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02420000,04/21/17,2420,C,E,2.65,1.65,433,14421,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02420000,04/21/17,2420,P,E,55.8,51.8,2,176,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02425000,04/21/17,2425,C,E,2.05,1.5,1074,49383,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02425000,04/21/17,2425,P,E,60.5,56.4,0,1072,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02430000,04/21/17,2430,C,E,1.75,0.95,622,13298,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02430000,04/21/17,2430,P,E,65.2,61.1,2,31,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02435000,04/21/17,2435,C,E,1.55,0.75,301,3726,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02435000,04/21/17,2435,P,E,70,65.8,0,8,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02440000,04/21/17,2440,C,E,1.4,0.65,330,4055,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02440000,04/21/17,2440,P,E,74.8,70.6,2,175,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02445000,04/21/17,2445,C,E,1.2,0.6,25,2450,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02445000,04/21/17,2445,P,E,79.7,75.4,0,41,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02450000,04/21/17,2450,C,E,0.7,0.45,856,26629,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02450000,04/21/17,2450,P,E,84.5,80.3,4,817,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421C02455000,04/21/17,2455,C,E,0.6,0.15,204,1304,2368.927
SPX,CBOE,03/30/17,2368.06,SPX   170421P02455000,04/21/17,2455,P,E,89.5,85.2,1,8,2368.927
